frame,distance_to_interface_nm,distance_to_ca_nm,water_oxygen_Qe,dens,s_phase,group
0,0.46131213012647626,2.781651049126952,-0.834,0.21566633321344852,0.0,CWLD_water_off_aq0p5
0,0.44214309735437707,2.6088201239726665,-0.834,0.30372418835759163,0.0,CWLD_water_off_aq0p5
0,0.677289709981593,2.066209198585977,-0.834,0.22971784509718418,0.0,CWLD_water_off_aq0p5
0,0.7223086354907777,2.241543668529992,-0.834,0.11932360334321856,0.0,CWLD_water_off_aq0p5
0,1.0996142180690538,3.5682030575835997,-0.834,0.19013468362390995,0.0,CWLD_water_off_aq0p5
0,0.4850966398759756,1.7377363751053767,-0.834,0.2147985583578702,0.0,CWLD_water_off_aq0p5
0,0.6280430319955482,2.8777267434844096,-0.834,0.16414509998867288,0.0,CWLD_water_off_aq0p5
0,0.9721011801902161,3.8683318506833957,-0.834,0.20291676465421915,0.0,CWLD_water_off_aq0p5
0,1.5736257189138512,3.8854147935834327,-0.834,0.24997828318737447,0.0,CWLD_water_off_aq0p5
0,0.5260708901956574,1.6860668833629855,-0.834,0.3099203151650727,0.0,CWLD_water_off_aq0p5
0,1.5578732712314387,3.189905252651285,-0.834,0.2641306081786752,0.0,CWLD_water_off_aq0p5
0,1.0599073597229831,3.4582575903836714,-0.834,0.33334409072995186,0.0,CWLD_water_off_aq0p5
0,1.4451722423308222,3.713808661507189,-0.834,0.11721467110328376,0.0,CWLD_water_off_aq0p5
0,1.1057705134831965,4.287146119343501,-0.834,0.22315478511154652,0.0,CWLD_water_off_aq0p5
0,0.6530561416919578,1.688838551525925,-0.834,0.14538376271957532,0.0,CWLD_water_off_aq0p5
0,0.7546871083026956,2.9243495361751393,-0.834,0.17226278688758612,0.0,CWLD_water_off_aq0p5
0,1.4918229228584132,3.410214794233755,-0.834,0.20724376873113215,0.0,CWLD_water_off_aq0p5
0,1.0183106085732765,3.512804235238445,-0.834,0.18041730460390681,0.0,CWLD_water_off_aq0p5
0,0.6880797545886562,3.6726613024712678,-0.834,0.2793208062648773,0.0,CWLD_water_off_aq0p5
0,0.5186526038223688,2.2704285233217605,-0.834,0.25032293051481247,0.0,CWLD_water_off_aq0p5
0,0.8603354599124498,3.201717373730977,-0.834,0.1594389295205474,0.0,CWLD_water_off_aq0p5
0,1.1471642084892162,3.7172937468198906,-0.834,0.20359675399959087,0.0,CWLD_water_off_aq0p5
0,0.9809299091936701,3.685145391747736,-0.834,0.2529405200692736,0.0,CWLD_water_off_aq0p5
0,1.062456894318903,3.658430136199798,-0.834,0.2588813034744817,0.0,CWLD_water_off_aq0p5
0,1.439890227336739,3.7465569017410734,-0.834,0.2564423531293869,0.0,CWLD_water_off_aq0p5
0,1.1300644188780427,3.752269326995381,-0.834,0.26069386993185617,0.0,CWLD_water_off_aq0p5
0,1.0791204756492212,3.4280517925749243,-0.834,0.18191704712808132,0.0,CWLD_water_off_aq0p5
0,1.3516837536237347,3.2237198756804646,-0.834,0.24746358767151833,0.0,CWLD_water_off_aq0p5
0,0.9065696939951228,3.7629192477358653,-0.834,0.17477379413321614,0.0,CWLD_water_off_aq0p5
0,0.562730632060894,2.6482997914160724,-0.834,0.22164384182542562,0.0,CWLD_water_off_aq0p5
0,0.7989691869504814,3.397411593996823,-0.834,0.20740878954529762,0.0,CWLD_water_off_aq0p5
0,1.8546099981872768,3.3952849731583914,-0.834,0.14866765507031232,0.0,CWLD_water_off_aq0p5
0,1.3986634514627352,3.56912042532815,-0.834,0.30634483229368925,0.0,CWLD_water_off_aq0p5
0,1.71304283193993,3.5349840970966953,-0.834,0.1680440716445446,0.0,CWLD_water_off_aq0p5
0,1.0360500435020394,3.5821970225120143,-0.834,0.19942385237663984,0.0,CWLD_water_off_aq0p5
0,0.25879889138727374,1.7688024532050708,-0.834,0.610136712515331,0.0,CWLD_water_off_aq0p5
0,1.4387506567983273,2.3108945929641704,-0.834,0.10824429540843994,0.0,CWLD_water_off_aq0p5
0,0.6332880522498301,2.455741768383,-0.834,0.18369777128100395,0.0,CWLD_water_off_aq0p5
0,0.3324104756051377,1.9199352515581078,-0.834,0.20254397477365657,0.0,CWLD_water_off_aq0p5
0,0.7020572980782438,3.045253501785774,-0.834,0.2057488402351737,0.0,CWLD_water_off_aq0p5
0,1.397969228911796,3.300061805400038,-0.834,0.24680281151086092,0.0,CWLD_water_off_aq0p5
0,1.0959017915959328,3.6501310981475115,-0.834,0.21559928357601166,0.0,CWLD_water_off_aq0p5
0,0.48091970627231745,2.803071488027813,-0.834,0.10465903207659721,0.0,CWLD_water_off_aq0p5
0,0.8864440909394568,3.1489655341239082,-0.834,0.2119306149543263,0.0,CWLD_water_off_aq0p5
0,0.5050285652455525,1.3629356362261895,-0.834,0.1304155798861757,0.0,CWLD_water_off_aq0p5
0,0.5272387254450148,2.4514624441778246,-0.834,0.3193203881382942,0.0,CWLD_water_off_aq0p5
0,1.1586670840216058,3.7179409781572206,-0.834,0.33903003432533296,0.0,CWLD_water_off_aq0p5
0,0.8196540564522048,2.909081765096974,-0.834,0.19037724047666416,0.0,CWLD_water_off_aq0p5
0,1.2131360409837293,3.431847133046953,-0.834,0.170805674046278,0.0,CWLD_water_off_aq0p5
0,1.4686833555246024,3.633514070426976,-0.834,0.3623926192522049,0.0,CWLD_water_off_aq0p5
0,1.0095536321935399,2.5409410587026042,-0.834,0.2774733640253544,0.0,CWLD_water_off_aq0p5
0,0.45663256226741233,2.205646635536917,-0.834,0.16589549323543906,0.0,CWLD_water_off_aq0p5
0,0.7734196431063576,2.9190583770714547,-0.834,0.22634915281378198,0.0,CWLD_water_off_aq0p5
0,1.048381018004514,3.61722681879564,-0.834,0.27125798910856247,0.0,CWLD_water_off_aq0p5
0,0.9122160705695245,2.5894550403701224,-0.834,0.191817837767303,0.0,CWLD_water_off_aq0p5
0,1.1106805873103038,3.4609155655648993,-0.834,0.16695277672261,0.0,CWLD_water_off_aq0p5
0,0.8879295590897334,3.518150425429158,-0.834,0.24861248745582998,0.0,CWLD_water_off_aq0p5
0,0.6235405975547038,3.1507919578380554,-0.834,0.15157266054302454,0.0,CWLD_water_off_aq0p5
0,1.183687610422254,4.169999852171461,-0.834,0.2057732492685318,0.0,CWLD_water_off_aq0p5
0,0.35858578851786593,2.0871338120850638,-0.834,0.2154493611305952,0.0,CWLD_water_off_aq0p5
0,1.4979213302401422,4.063738235547771,-0.834,0.09979099512565881,0.0,CWLD_water_off_aq0p5
0,1.4479229778642613,2.680265640686375,-0.834,0.35863736271858215,0.0,CWLD_water_off_aq0p5
0,1.0692575292673179,3.147383944027542,-0.834,0.2695447579026222,0.0,CWLD_water_off_aq0p5
0,1.2417135457799238,3.7669925826474278,-0.834,0.19978761213133112,0.0,CWLD_water_off_aq0p5
0,0.8796214070749717,4.023599865567673,-0.834,0.21341584142646752,0.0,CWLD_water_off_aq0p5
0,0.6694259425131237,2.6828845617653667,-0.834,0.26859762135427445,0.0,CWLD_water_off_aq0p5
0,1.366573716574018,4.333920754798308,-0.834,0.261404387652874,0.0,CWLD_water_off_aq0p5
0,0.45407155526196347,2.10125201972695,-0.834,0.25568753480911255,0.0,CWLD_water_off_aq0p5
0,1.2572805452382143,2.8496677405231905,-0.834,0.2572544179856777,0.0,CWLD_water_off_aq0p5
0,0.7505670511754082,3.6920774287607014,-0.834,0.2748783422866836,0.0,CWLD_water_off_aq0p5
0,0.29078217542077334,1.9725980262559015,-0.834,0.24611534856466954,0.0,CWLD_water_off_aq0p5
0,0.3253895840712031,2.928685336355832,-0.834,0.19308913152247748,0.0,CWLD_water_off_aq0p5
0,0.6758282539864925,1.8647063757849531,-0.834,0.18084928765892982,0.0,CWLD_water_off_aq0p5
0,0.41602476925225335,1.7646879969962088,-0.834,0.31776580517180264,0.0,CWLD_water_off_aq0p5
0,0.5298110057677602,3.046721569788437,-0.834,0.3398041254840791,0.0,CWLD_water_off_aq0p5
0,0.26543867124354475,1.0764565046489771,-0.834,0.5480856304679087,0.0,CWLD_water_off_aq0p5
0,0.5654209854960035,2.422190030444321,-0.834,0.22880199132487178,0.0,CWLD_water_off_aq0p5
0,0.9313039160890715,2.6559385631817483,-0.834,0.18532070005312562,0.0,CWLD_water_off_aq0p5
0,0.5517820038115667,1.4540340386768638,-0.834,0.17013473063707352,0.0,CWLD_water_off_aq0p5
