#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Elapsed Time (s)"
593000,-35405.47867058643,306.6887862894033,26.89023678777765,0.986779612511577,596,171.7277991771698
594000,-35472.4312741525,300.4372457827856,26.895267620226644,0.9865950327198929,596,172.01668047904968
595000,-35422.6102608045,305.64201532804407,27.36263747567803,0.9697434123948706,596,172.30467009544373
596000,-35521.862761567085,300.46351674411545,27.09304057988361,0.9793931160864106,596,172.5914192199707
597000,-35614.89825118459,298.0347017854363,27.010337653141697,0.9823919189215098,596,172.8778874874115
598000,-35124.412164476365,295.1130175734403,27.083642670437936,0.9797329613549624,596,173.16636753082275
599000,-35417.84172509831,298.6352778100589,26.724616259336706,0.9928949841709108,596,173.4537389278412
600000,-35268.390218863744,302.6145922024012,27.464606757005935,0.966142995330492,596,173.74375939369202
601000,-35464.79349534119,299.99813897895336,26.738368815249057,0.9923843006703855,596,174.05922555923462
602000,-35582.21221739258,290.800971586844,26.881558008534146,0.9870981968144756,596,174.35324811935425
603000,-35656.21081546939,300.7871966004858,26.718892894559833,0.9931076688881243,596,174.6435899734497
604000,-35505.57622651489,294.6185948862556,27.008513404210415,0.9824582730884858,596,174.93230867385864
605000,-35257.686525464516,288.7917704775316,27.21330616498395,0.975064818545668,596,175.21921133995056
606000,-35353.06406140384,302.6122306137792,26.98150029006906,0.9834418824943654,596,175.5096879005432
607000,-35364.73696781523,291.4267684984549,27.1707375225381,0.9765924614956529,596,175.79680275917053
608000,-35415.86341014343,301.9345218406264,26.837632452305694,0.9887137952628198,596,176.0837643146515
609000,-35413.812383807985,304.96005150409854,26.924568063165363,0.9855213786730753,596,176.37538623809814
610000,-35546.776199664804,308.46437042882496,27.115552530675487,0.9785800015607045,596,176.6645302772522
611000,-35529.02991941379,303.31519791162333,26.94628627656059,0.9847270664851951,596,176.9582736492157
612000,-35025.50456124583,296.08731762504425,27.013682304960998,0.982270285784576,596,177.2559690475464
613000,-35315.957735733435,292.24557228726036,27.061553736110564,0.9805326662519084,596,177.55019521713257
614000,-35379.01554504828,314.45543940774166,27.5722695571653,0.9623704491490477,596,177.85262322425842
615000,-35353.000838421336,302.4810665421108,26.930062042493734,0.9853203232847307,596,178.1462163925171
616000,-35408.529350071745,293.99124076961,26.669869435108666,0.9949331586474514,596,178.44347620010376
617000,-35647.04140210815,296.1237308638842,26.51765227178148,1.0006442940661262,596,178.74839687347412
618000,-35585.08041663164,298.82695262368844,27.02627912898582,0.9818124541357653,595,179.04523181915283
619000,-35442.42476868752,309.70196637605443,27.342532132231096,0.9704564781880208,595,179.3364691734314
620000,-35447.4716365929,301.0448133419049,26.71788773316933,0.9931450308792872,595,179.6288766860962
621000,-35798.672106112106,293.4473871260114,26.354337959583322,1.0068451531008338,595,179.92334604263306
622000,-35439.76863468781,306.2814194495246,27.053128068047094,0.9808380521115564,595,180.211731672287
623000,-35269.18239849895,292.03879372388496,27.09451181209691,0.979339935032186,595,180.50180387496948
624000,-35408.06744208016,290.9797968410904,26.849345079632876,0.9882824835796928,595,180.78745985031128
625000,-35327.041753603,301.6976290339137,26.791555823581707,0.9904142041065092,595,181.08064126968384
626000,-35524.31068689518,305.85261456976593,26.784047468863864,0.9906918462802943,595,181.3744294643402
627000,-35445.440112287615,304.2784115181903,26.97556991939944,0.9836580845954757,595,181.66440320014954
628000,-35714.5513345755,298.5668158751529,26.661611410095816,0.9952413239261303,595,181.9549322128296
629000,-35574.37712465153,297.61223923926633,26.865917126387842,0.9876728686743855,595,182.24256587028503
630000,-35538.339829668985,293.97020783888195,27.12615661203913,0.9781974578002377,595,182.5308153629303
631000,-35651.29246085883,302.7052497044489,26.953567895810643,0.9844610383440939,595,182.8176028728485
632000,-35117.451613291174,297.54070391564784,27.22389597439719,0.974685528579101,595,183.11032938957214
633000,-35374.16109753059,308.531412077194,26.461953142695616,1.0027505261875296,595,183.3996708393097
634000,-35502.46397278138,303.2705949762243,26.495408775578717,1.001484357631248,595,183.69017577171326
635000,-35135.81472119639,294.8490841096576,26.934540965469125,0.9851564751671877,595,183.98241806030273
636000,-35289.67624758588,299.986977467164,27.13385552295534,0.9779199058290593,595,184.2736120223999
637000,-35321.48471975745,300.04748627782914,26.84465545711156,0.9884551314201474,595,184.5628981590271
638000,-35428.72522139653,295.6150718952002,26.716805155305696,0.9931852735961674,595,184.85788226127625
639000,-35371.82946006006,302.4674193189672,26.958386920542047,0.9842850581526654,595,185.15020513534546
640000,-35725.47213502562,297.4078639090335,27.00419421269143,0.9826154125834641,595,185.4362895488739
641000,-35009.424823408066,300.4219409510681,27.11953583058485,0.978436268362029,595,185.7219681739807
642000,-35629.61251579493,299.1609546094978,27.74593963759999,0.9563466865555044,595,186.01689982414246
643000,-35425.46953843888,309.46514375187314,27.475990496809164,0.9657427069233159,595,186.3038387298584
644000,-35494.19747321808,305.81948408041825,27.196021018848324,0.975684546625323,595,186.59876227378845
645000,-35289.80828025893,301.06258176929975,27.158147198805118,0.9770452028095362,595,186.88957595825195
646000,-35158.169355888465,295.0094688526493,26.86412591238086,0.9877387235427872,595,187.18143033981323
647000,-35510.411010244,296.59028605974135,26.93696355982727,0.9850678744415222,595,187.46990656852722
648000,-35541.80618098679,297.3778812533499,26.7347741411491,0.9925177335591018,595,187.75890040397644
649000,-35606.36308135837,300.50879674005523,26.91241863474754,0.9859662855990163,595,188.04808831214905
650000,-35856.40737024184,298.5623601903075,27.045182373491475,0.981126215802338,595,188.33798933029175
651000,-35546.87746883418,302.77949668446865,26.61670632010361,0.9969203972373579,595,188.66008305549622
652000,-35488.18449984867,292.6363688325708,26.646816725330783,0.9957938958075823,595,188.94934463500977
653000,-35194.73121275998,297.59159608484134,27.18568057704749,0.9760556614569625,595,189.23795866966248
654000,-35478.785490808434,301.5076225019499,27.04598418291224,0.981097129183139,595,189.53129935264587
655000,-35273.074720851226,292.5049140117248,27.02870783576312,0.9817242318435313,595,189.8205749988556
656000,-35347.34276187389,291.4417752611053,27.12474161393042,0.9782484867675337,595,190.10692763328552
657000,-35268.51510883448,293.5488256888351,27.201776365070053,0.9754781114905856,595,190.39597082138062
658000,-35314.43323954779,307.797256627975,26.96751719200558,0.9839518131707693,595,190.68591690063477
659000,-35277.43790802491,309.2899749605165,27.36959122681102,0.969497031135583,595,190.98154163360596
660000,-35371.29258391826,308.9366241261393,26.908397382041876,0.9861136306652187,595,191.27550745010376
661000,-35217.124020183845,292.00587661986856,27.02618453271266,0.9818158906474561,595,191.56779384613037
662000,-35155.76216523396,309.4373062572843,27.33214957098987,0.9708251218539925,595,191.85991740226746
663000,-35491.10453369582,306.0266108899901,27.33560643189171,0.9707023513050886,595,192.14740896224976
664000,-35364.05399595252,301.47192273101984,26.902042916785515,0.9863465581356071,595,192.43892979621887
665000,-35705.42276625327,310.1475827091793,27.406462860075365,0.9681927059782138,595,192.73196029663086
666000,-35361.62209852039,289.8557303705042,27.061893778145834,0.9805203455205429,595,193.0251383781433
667000,-35748.58029867775,303.6764257586199,27.003118310762176,0.9826545635365485,595,193.312246799469
668000,-35581.8427977225,295.6269856869149,27.01255459595528,0.9823112931999759,595,193.6074423789978
669000,-35544.45334445434,302.928722001122,27.16443956333738,0.976818880283491,595,193.90214920043945
670000,-35540.12987047607,295.97994920302597,27.236006910768936,0.97425211870159,595,194.18870759010315
671000,-35307.472859331814,298.24213664119685,27.062906455714828,0.9804836550430633,595,194.47416138648987
672000,-35369.86214885236,306.28709468537056,26.798313416932338,0.9901644564326195,595,194.7684998512268
673000,-35318.373777822264,286.7158591739774,27.128382294620927,0.9781172039531878,595,195.05891919136047
674000,-35538.462814476756,308.74901170141555,26.832579398970665,0.9888999877069476,595,195.3503291606903
675000,-35403.608796968234,306.0164759237639,26.932245272202955,0.9852404494910254,595,195.64826083183289
676000,-35559.25034456198,299.3026878000381,26.68485544477644,0.9943744118344834,595,195.93785214424133
677000,-35279.98935593619,299.65582958234,27.05609381010807,0.980730537971246,595,196.2245421409607
678000,-35362.20737675695,303.3336102220433,27.108419855749734,0.9788374821913394,595,196.51785445213318
679000,-35657.77236575536,304.75166431297913,27.058735890300458,0.9806347770776497,595,196.80764818191528
680000,-35549.4187881214,303.1860047089068,27.04403729822996,0.9811677578008846,595,197.0939495563507
681000,-35068.11124316753,300.2419097662248,26.980556450011708,0.9834762854854414,595,197.38639783859253
682000,-35503.11840617511,288.6437421646236,26.705179058639832,0.9936176566920677,595,197.67301177978516
683000,-35588.01414117491,299.58960428364867,27.101760565024314,0.9790779965797392,595,197.96224999427795
684000,-35603.17582090328,292.42310133244575,27.26116118981544,0.973353161775844,595,198.25775837898254
685000,-35761.3084216443,290.30036121373047,27.05006109225142,0.9809492609755602,595,198.54676294326782
686000,-35511.28373198864,297.0499804529087,26.790896090562914,0.9904385933225517,595,198.83695530891418
687000,-35406.89521127396,297.72556556108566,26.917509836135903,0.9857797990721169,595,199.13352727890015
688000,-35566.83408780633,296.2598599218547,26.894320466844846,0.9866297782276984,595,199.4240584373474
689000,-35382.27235568543,295.61395981491444,27.081211295072464,0.9798209226562877,595,199.71054697036743
690000,-35752.862863428934,300.93143228966755,26.985164195714063,0.9833083558558515,595,199.9989652633667
691000,-35449.053285667695,306.1498335267902,27.05932136313568,0.9806135594345479,595,200.28960514068604
692000,-35395.748071080205,296.8061187005827,26.754406742994156,0.9917894159524245,595,200.5773138999939
693000,-35112.82699035143,292.1775624670274,27.20942928636957,0.9752037486166691,595,200.86686325073242
694000,-35163.1680661546,295.7206218989001,27.40968016874086,0.9680790609169201,595,201.16012263298035
695000,-35242.1892154911,307.40488149229435,27.485108416574523,0.965422331089892,595,201.45078372955322
696000,-35508.75523954942,292.32039611092455,26.941644680458534,0.9848967185375327,595,201.74273371696472
697000,-35446.55849371721,285.82175759723845,26.840574578396446,0.9886054175287727,595,202.03024888038635
698000,-35292.41593678973,311.70529542357525,27.232393151955126,0.9743814026819287,595,202.32318115234375
699000,-35177.36423820314,299.15832669981086,27.16305550727564,0.9768686527434457,595,202.61146450042725
700000,-35518.1801499616,303.65645684482143,26.916697114357106,0.9858095636717037,595,202.9027876853943
701000,-35152.379592253645,292.2084289543746,27.046993729211675,0.9810605091067612,595,203.21454334259033
702000,-35481.26299145273,296.63755783474767,27.049709422965815,0.9809620141523291,595,203.50220155715942
703000,-35546.19519193948,310.9381636756427,26.892136316174003,0.9867099112475024,595,203.79386234283447
704000,-35680.443311899784,302.8911275214957,26.67706909040952,0.9946646443003401,595,204.080726146698
705000,-35429.49637060182,298.22894476232756,27.116261048005256,0.9785544323685343,595,204.37193942070007
706000,-35647.41825490978,306.3853760286919,26.487046755077593,1.0018005285055438,595,204.671795129776
707000,-35589.07339596196,304.6964578431704,26.752887211405017,0.9918457483899445,595,204.96990990638733
708000,-35015.9904509453,303.0683229343196,27.240452934857704,0.9740931070875528,595,205.26002264022827
709000,-35226.725999145114,294.70980643830353,26.953745631342976,0.9844545467154684,595,205.55034828186035
710000,-35531.60514651692,301.49602302626835,26.98492092945638,0.983317220278486,595,205.85115551948547
711000,-35445.86967592048,293.34776344502654,27.275571292955686,0.9728389243542909,595,206.14301800727844
712000,-35444.363128222445,309.2028591208652,26.84543286639297,0.9884265070281607,595,206.43861198425293
713000,-35576.04079360648,300.3610281974173,27.046522702295665,0.9810775947007621,595,206.72985315322876
714000,-35937.217363514435,298.6254514706447,26.853324973681328,0.9881360116035616,595,207.02336239814758
715000,-35418.4908470615,300.70776865836444,26.709146345761017,0.9934700680540127,595,207.31590938568115
716000,-35615.89507147193,305.4552294369873,27.14901142784896,0.9773739831487541,595,207.6051046848297
717000,-35506.66112014025,302.6100000397658,26.836198806139066,0.988766614432655,595,207.89792704582214
718000,-35326.062251336756,303.3194615148383,27.201878958307567,0.9754744324264396,595,208.18630981445312
719000,-35294.3082841014,304.6942822677755,27.178507064735,0.9763132822044325,595,208.47673082351685
720000,-35470.918047430256,287.5116151341729,27.000315741850414,0.9827565607560291,595,208.76283264160156
721000,-35441.535728630624,299.9041001248198,26.797557530366245,0.9901923862918985,595,209.05770301818848
722000,-35560.03141703087,297.09096227075025,26.72194394205734,0.9929942782353152,595,209.3461766242981
723000,-35506.53603577535,296.03632702124037,26.69968108101784,0.9938222616693604,595,209.63209772109985
724000,-35359.64414044561,297.8670942963139,26.59185941039154,0.9978519000224019,595,209.920747756958
725000,-35531.59661956147,303.72642396781646,27.06296878777947,0.9804813967701053,595,210.21156644821167
726000,-35598.03386623921,301.4186521081844,26.76817657237443,0.9912792291265904,595,210.50478792190552
727000,-35456.8663116852,302.14282561134087,26.626839451748292,0.9965410084014135,595,210.79408359527588
728000,-35328.19989492157,301.9248809032851,27.467526841373527,0.9660402842610238,595,211.08521914482117
729000,-35583.55505069455,295.15820672811856,26.721289185374392,0.9930186097574695,595,211.37823462486267
730000,-35182.336988155854,294.8779286382148,26.788071622504276,0.9905430227197216,595,211.68756580352783
731000,-35676.91703118689,307.18532628844065,26.72187895800019,0.9929966930653887,595,211.97827219963074
732000,-35642.07454023929,298.60637081542853,26.635985836331084,0.9961988116690917,595,212.26716494560242
733000,-35531.93215373319,301.0903202630839,27.562550689769292,0.9627097918639653,595,212.55226826667786
734000,-35509.53184881206,307.27157016890055,27.334362132414583,0.9707465390722045,595,212.8398995399475
735000,-35307.432402263934,302.00130840601537,27.149574952754488,0.9773536964745619,595,213.12633895874023
736000,-35269.30593845198,297.52939035518096,26.894745935518582,0.9866141699723084,595,213.4207742214203
737000,-35393.35096018445,303.7932304130062,27.396419762894766,0.9685476302172142,595,213.70997619628906
738000,-35467.60938048193,298.69533771817,27.32856465556222,0.9709524730705946,595,213.99991488456726
739000,-35289.8350950549,306.7472625039189,27.252917909995016,0.9736475751118071,595,214.2894003391266
740000,-35633.494206739684,299.28172722489546,26.998415967026098,0.9828257135602098,595,214.5787262916565
741000,-35738.661413208836,300.4583228058648,26.745360787357498,0.9921248641495508,595,214.86999368667603
742000,-35412.45844411764,292.82004814424033,26.923883556216303,0.9855464343538703,595,215.16105771064758
743000,-35606.12906863911,298.09866500068506,27.05367827088138,0.9808181043665272,595,215.44885659217834
744000,-35576.5344967964,301.5668330611231,27.542673986451998,0.963404550002661,595,215.74391722679138
745000,-35624.67805857745,293.8640481603207,26.847998437369526,0.9883320538656722,595,216.04389142990112
746000,-35319.7699721766,305.40058474259996,26.832591102035078,0.9888995563971195,595,216.3339307308197
747000,-35319.55842731026,287.7139993257054,27.333005114025752,0.970794734318169,595,216.6273114681244
748000,-35253.89471292458,299.1084665878294,27.307749047032853,0.9716925914357243,595,216.9161021709442
749000,-35447.296198215954,306.1442873380233,26.93294781654633,0.9852147495524457,595,217.20506286621094
750000,-35646.54786419564,301.2649831196296,27.02138039185223,0.9819904480449422,595,217.4970428943634
751000,-35602.72243499611,305.02450203472335,26.71259461500237,0.9933418232194225,595,217.81550335884094
752000,-35570.2845782147,304.90957701354404,26.74023498823888,0.99231504320955,595,218.1112699508667
753000,-35304.503226641435,296.1597347036277,26.79723412435523,0.9902043365614037,595,218.40380549430847
754000,-35233.606468726815,299.2536549865795,27.15341892695075,0.9772153373824723,595,218.68925642967224
755000,-35212.489172650785,296.91350231894535,27.391221036189428,0.9687314560650636,595,218.97985982894897
756000,-35555.192052768325,298.1894703019546,27.078139881561675,0.9799320615762123,595,219.2709276676178
757000,-35297.474650483295,285.37759550969963,27.179332487359783,0.9762836320622746,595,219.5628092288971
758000,-35489.61905802268,297.29906230853686,27.245791192590364,0.9739022533874533,595,219.85391926765442
759000,-35533.08509195731,302.9811710062378,26.832045546001854,0.988919662956581,595,220.1425323486328
760000,-35117.21971486056,298.02436601890304,27.15754312480811,0.9770669355413304,595,220.44290828704834
761000,-35616.5081001408,305.8095016459389,26.613338673538596,0.997046547345487,595,220.73294162750244
762000,-35311.75440089479,297.41953576755606,27.126127807376985,0.9781984965274562,595,221.02191948890686
763000,-35654.63009833242,290.2112238626421,26.830895090061286,0.9889620658841455,595,221.31416964530945
764000,-35732.21274787688,288.1000693374581,26.959261593679017,0.984253123758005,595,221.60762095451355
765000,-35524.02703128496,292.008767212873,26.96984995193319,0.9838667061581403,595,221.89792227745056
766000,-35555.57322987166,299.4736550784931,27.030024500191264,0.9816764108963358,595,222.18777751922607
767000,-35415.61621664925,298.1039645209815,27.150285134352796,0.9773281314167058,595,222.47740983963013
768000,-35200.47631747711,305.7314933766584,27.32222494203601,0.9711777680654163,595,222.77079820632935
769000,-35608.881851144804,297.38756305202946,27.015018080002672,0.982221716794985,595,223.05897545814514
770000,-35532.22145999284,294.6028535313928,27.011521303304498,0.9823488703148908,595,223.35151886940002
771000,-35598.104832077246,290.5156123465393,26.70097058770249,0.9937742656444383,595,223.6379656791687
772000,-35382.683868119675,296.4466528832415,26.651386021859974,0.995623170067909,595,223.93430376052856
773000,-35506.53296916045,298.49390004619335,27.163920946279593,0.9768375298346617,595,224.22861504554749
774000,-35453.47639031379,291.7987464497371,27.093074613343997,0.9793918858038645,595,224.5185067653656
775000,-35633.802151433854,303.5832906034363,26.81445455436132,0.9895684204201708,595,224.80750632286072
776000,-35590.1052299819,292.54187392730233,26.60739580658268,0.9972692416302944,595,225.0956792831421
777000,-35417.94028864584,299.00399557031443,26.80389350975397,0.9899583218434947,595,225.38257932662964
778000,-35597.98239331759,296.7232119172508,26.26953138615933,1.010095576039403,595,225.673255443573
779000,-35882.28054705989,301.04621395333646,26.70341113144529,0.9936834401857042,595,225.96767830848694
780000,-35407.03641888018,295.6660029845365,27.030500907786106,0.9816591090305872,595,226.25896000862122
781000,-35658.8432252854,306.30660862607226,27.350184969291902,0.9701849354064814,595,226.54612350463867
782000,-35562.723386304126,289.825900780211,26.7889067327649,0.9905121437947204,595,226.8381826877594
783000,-35473.92032103609,297.5104219870027,26.852091928417675,0.9881813867062613,595,227.13182759284973
784000,-35236.63408038759,298.5174594534377,26.850903646666403,0.9882251184898997,595,227.4240927696228
785000,-35431.914572663496,305.223419842287,27.064364140550495,0.9804308462592264,595,227.71732640266418
786000,-35320.52471416263,299.9309685952021,27.29593640641762,0.9721131029433792,595,228.00673985481262
787000,-34885.10771546937,300.2294328356155,27.557464844793902,0.9628874639678862,595,228.29447865486145
788000,-34748.36176316791,298.1541338412158,27.176338572045687,0.9763911855691306,595,228.58166217803955
789000,-35161.61109992795,296.4272098456093,27.076382166291477,0.9799956757451144,595,228.87014961242676
790000,-34930.447353141564,295.2254466583791,27.093471851055458,0.9793775262048631,595,229.16275763511658
791000,-35487.17976742497,299.24928087982875,27.021709679444275,0.9819784814716245,595,229.45656728744507
792000,-35140.35018830154,299.66633566474945,27.44709224440615,0.966759509586874,595,229.74736976623535
793000,-35048.35583653832,305.3123370039036,27.14769430438514,0.9774214023583452,595,230.03433775901794
794000,-34758.34376276188,300.6898953605309,27.58903517760329,0.9617856248676874,595,230.3227300643921
795000,-35068.413396444295,308.1996518050267,27.50436275905457,0.9647464902291699,595,230.61071467399597
796000,-35371.554520687045,299.2490408654379,27.333428633655366,0.9707796922745301,595,230.90255904197693
797000,-35617.59410670387,302.14197297016943,27.008210932253792,0.9824692758934069,595,231.19481301307678
798000,-35935.5450239059,303.4166109840256,26.57093317670746,0.9986377693745659,595,231.4838399887085
799000,-35904.86219362227,299.4002578901478,26.923132826029306,0.9855739155338556,595,231.7755126953125
800000,-35086.58740666039,304.1714460067974,27.00009345528668,0.9827646516013159,595,232.06481456756592
801000,-35117.49510845155,290.3728501077866,27.710422221994946,0.9575724694922197,595,232.36832571029663
802000,-35056.221006910644,303.55976536814836,27.690268395231108,0.9582694201099786,595,232.65879893302917
803000,-35375.12333193123,301.94420539957184,26.986210108618234,0.9832702454693233,595,232.94591283798218
804000,-35205.235286460535,292.0497614539199,27.06860017847734,0.9802774160034311,595,233.2346670627594
805000,-35618.75427375012,298.8666189014459,26.775859596356725,0.9909947929887655,595,233.52467799186707
806000,-35428.63720717647,309.3133494792767,27.13477465773003,0.9778867808002485,595,233.8195822238922
807000,-35367.14891820572,303.10413134399647,27.040331264594602,0.981302232511152,595,234.11424088478088
808000,-35405.62412355682,295.64636135912775,26.690868361014875,0.994150399263325,595,234.40468454360962
809000,-35331.71207753897,300.816989968433,26.747980493274557,0.9920276951173793,595,234.69506931304932
810000,-35632.66352147691,289.8862187334853,27.06609380779328,0.9803681915174439,595,234.99091696739197
811000,-35780.00523799147,293.4105092054273,27.25078397643759,0.9737238187617304,595,235.2872326374054
812000,-35508.73186008759,301.99081070506196,26.802766284425804,0.9899999558331499,595,235.58505058288574
813000,-35214.85695274615,309.853951810648,26.967828794620072,0.9839404439960444,595,235.87660360336304
814000,-35552.87035809235,302.04410847022694,26.75010983007035,0.9919487286724908,595,236.17992782592773
815000,-35423.07115709893,298.8097942174121,27.03397028194738,0.9815331289132558,595,236.47840690612793
816000,-35761.2210033062,298.6155262935355,26.726176048074837,0.99283703699539,595,236.770437002182
817000,-35391.94702554684,290.9628973125555,26.80910446607509,0.9897659010343111,595,237.06180357933044
818000,-35222.02329697554,306.8812677782179,27.210756311961422,0.9751561894706885,595,237.35153460502625
819000,-35215.03994276898,302.745532894896,27.069959452310535,0.980228192972891,595,237.6439061164856
820000,-35125.11219654452,298.2390514644377,26.613368712603137,0.9970454219582463,595,237.93812012672424
821000,-35334.27129600892,302.08188180713034,27.26537459283136,0.97320274648874,595,238.22688388824463
822000,-35509.98441849945,296.2879903935939,27.186969050494994,0.9760094031999006,595,238.51367282867432
823000,-35552.94385025675,292.389137008263,26.777935810326603,0.9909179566990733,595,238.80068707466125
824000,-35221.931818322075,304.83857965301195,27.048884573285495,0.9809919283693678,595,239.09092450141907
825000,-35451.181868843465,299.8673094155128,26.624124598740615,0.9966426253520064,595,239.3838620185852
826000,-35386.220192359295,300.1301468464686,27.19614097192887,0.9756802432071606,595,239.67345690727234
827000,-35128.426453566455,306.6030981087648,27.154593008291048,0.9771730855876203,595,239.9590721130371
828000,-35413.63987958611,307.0222336465201,26.707401548973298,0.9935349715370512,595,240.24784755706787
829000,-34989.87110933182,298.13889780141506,27.39234626721127,0.9686916622235442,595,240.53367447853088
830000,-35422.530483958595,313.23763515372326,26.98414793752134,0.983345388530551,595,240.8283452987671
831000,-35302.98458920199,300.5561626149916,26.563104168428108,0.9989321003125063,595,241.1158378124237
832000,-35261.65913369415,298.93462110469903,26.617672900431785,0.9968841955886139,595,241.4061803817749
833000,-35424.355876500755,308.16573283520165,26.970930013842874,0.983827306813995,595,241.70117807388306
834000,-35414.944288423605,302.6695163451209,27.016971854860916,0.9821506858850146,595,241.9917860031128
835000,-35716.59031202953,302.4795043129378,26.91616753112991,0.9858289597543564,595,242.28198766708374
836000,-35460.4110309153,297.24584900238017,26.982356115239664,0.9834106897284977,595,242.5764355659485
837000,-35456.12125127095,303.36244404158606,26.878864851747657,0.9871971001804601,595,242.8634159564972
838000,-35602.90679168315,301.64845043211534,26.995312342112868,0.9829387080805662,595,243.1573932170868
839000,-35608.74668803148,294.19348446555404,26.930287745604293,0.9853120653016019,595,243.4483184814453
840000,-35610.619939571516,298.84577670561174,26.818278582980916,0.9894273174799121,595,243.73746156692505
841000,-35438.1269923633,314.42863956613473,26.948722501779006,0.9846380449402047,595,244.0303087234497
842000,-35481.60547354083,298.71840227498114,26.65821540394803,0.9953681083189851,595,244.3269112110138
843000,-35255.97181601183,313.11062174492434,26.79009307703935,0.9904682809978581,595,244.6214530467987
844000,-35390.64688870258,309.871330134093,27.213913515717767,0.9750430573854173,595,244.9123706817627
845000,-35251.10835326541,294.6319076751803,26.778638168466298,0.9908919666062136,595,245.20242500305176
846000,-35350.50582600269,303.41521357698,27.066704323491972,0.9803460783645358,595,245.49358344078064
847000,-35180.388527690724,302.93405323957074,26.600970236048987,0.997510135996038,595,245.78514337539673
848000,-35356.569395742015,302.37544690857226,26.751796271586723,0.9918861959176372,595,246.07751441001892
849000,-35197.59584503616,306.2638638327461,26.934217735477667,0.98516829775369,595,246.365398645401
850000,-35762.24970726222,306.55391977917276,26.915905386731,0.9858385611233748,595,246.65979313850403
851000,-35471.495905178526,305.58541305045856,26.87434362463649,0.9873631820895011,595,246.98111820220947
852000,-35510.20473232292,301.93741736815525,26.749795400449063,0.9919603885023485,595,247.26870226860046
853000,-35582.085334625015,305.6890608757412,26.64346782162321,0.9959190603654385,595,247.56410336494446
854000,-35650.3243245781,312.229711568505,26.93809625321535,0.9850264542959519,595,247.8553032875061
855000,-35584.77672282658,305.8507817915904,26.741260844171055,0.9922769757347365,595,248.14574694633484
856000,-35223.59420187483,299.1180124428422,26.48294291631787,1.0019557691014014,595,248.4409806728363
857000,-35664.45039944817,311.7963691731763,26.952678877799805,0.9844935102033116,595,248.72958827018738
858000,-35420.2958069203,291.8419391111286,26.907318840818476,0.986153157613553,595,249.01756358146667
859000,-35248.35502031351,303.03690316442095,26.79418173860297,0.9903171403647906,595,249.3095178604126
860000,-35572.67956957757,298.58591441509145,27.059455909403137,0.9806086835828426,595,249.6006875038147
861000,-35906.6591972752,299.3378610160261,26.5862445477164,0.9980626406322195,595,249.89508748054504
862000,-35494.351344543546,294.83589494818176,26.831054838490747,0.9889561777393159,595,250.18403673171997
863000,-35434.8829677279,301.75776005586346,26.84859453891875,0.9883101105841495,595,250.47299814224243
864000,-35467.86968452478,298.675646648246,26.804980223206865,0.9899181874723,595,250.7654993534088
865000,-35380.77831150494,299.62899881888063,26.73962891767274,0.9923375346563041,595,251.05805039405823
866000,-35495.612946410205,305.1878414633774,27.302307818750887,0.9718862454390781,595,251.35186743736267
867000,-35357.79854200742,297.1990336269955,26.909684281744994,0.9860664718310512,595,251.6399598121643
868000,-35283.763483158866,304.31116704423624,27.000500722238776,0.9827498278923631,595,251.9351441860199
869000,-35575.604946607156,298.09453324561315,26.701132791107494,0.9937682286882178,595,252.225919008255
870000,-35123.69748679294,303.2099052483442,27.217954883985193,0.9748982813326871,595,252.51811480522156
871000,-35099.56740631315,313.3122443066589,27.183757065176014,0.9761247267685574,595,252.8072485923767
872000,-34990.80524567421,309.0596346482283,27.067383829336567,0.9803214675305457,595,253.09740900993347
873000,-35528.58744989817,298.25671256737877,26.92690811031957,0.9854357332477586,595,253.3874387741089
874000,-35557.67571929057,298.9865060956506,26.84427774114523,0.9884690396090263,595,253.6798222064972
875000,-35106.45309606342,290.6521133404488,27.346474804342623,0.9703165628344194,595,253.96791863441467
876000,-35349.84555438881,297.15077921818244,27.380558703783848,0.9691086922240496,595,254.25992393493652
877000,-35561.962517286636,295.5065749351133,27.098972702454823,0.9791787212429669,595,254.5535695552826
878000,-35176.45924063325,302.4454794376023,27.060102011687164,0.98058527001589,595,254.8531138896942
879000,-35206.53933139391,311.57651784636795,27.22499151424506,0.9746463070118457,595,255.14740824699402
880000,-35480.46521897892,299.37381122135696,26.85857768068089,0.9879427627649083,595,255.43844270706177
881000,-35484.07086912247,294.274099878952,27.3335004533222,0.9707771415191232,595,255.72753310203552
882000,-35592.457004469026,299.0875605214565,26.658583003417586,0.9953543830287632,595,256.01633977890015
883000,-35328.65840280327,293.88593017839975,26.7393745194096,0.9923469757501892,595,256.30512380599976
884000,-35364.90136288759,286.95084372730526,26.939535969933495,0.9849738119989336,595,256.59691166877747
885000,-35343.30691327339,300.87312594836413,27.329440796328715,0.9709213457946901,595,256.8879520893097
886000,-35305.866064847636,303.4197418349148,27.038807330997678,0.9813575396636662,595,257.17806243896484
887000,-35354.77108193709,301.99664652688443,26.7441343672341,0.992170360551925,595,257.46688628196716
888000,-35373.89133734979,298.12533642107053,27.42124228277714,0.9676708722439554,595,257.75865960121155
889000,-35723.91957237864,295.23615028513245,26.98341271444223,0.9833721819622059,595,258.0504078865051
